Pixel 1,Pixel 1,Pixel 2,Pixel 2,Pixel 3,Pixel 3,Pixel 4,Pixel 4,Pixel 5,Pixel 5,Pixel 6,Pixel 6,Pixel 7,Pixel 7,Pixel 8,Pixel 8
Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density
V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2
-0.10128,-10.509362549800796,-0.10129,-10.50776892430279,-0.10132,-10.509561752988049,-0.10136,-10.506573705179282,-0.10133,-10.505378486055777,-0.10132,-10.509163346613546,-0.10132,-10.505378486055777,-0.10133,-10.506772908366534
-0.081358,-10.509362549800796,-0.08136,-10.508565737051793,-0.081384,-10.508167330677292,-0.081396,-10.50836653386454,-0.081388,-10.507370517928287,-0.081375,-10.508565737051793,-0.081377,-10.508964143426294,-0.081365,-10.50776892430279
-0.061262,-10.508167330677292,-0.061247,-10.508167330677292,-0.061258,-10.509362549800796,-0.061292,-10.508565737051793,-0.061285,-10.504382470119522,-0.061277,-10.505378486055777,-0.061264,-10.504780876494022,-0.061281,-10.505976095617529
-0.041247,-10.508764940239042,-0.041233,-10.503187250996014,-0.041226,-10.505179282868527,-0.041238,-10.508167330677292,-0.041254,-10.506972111553784,-0.041266,-10.50577689243028,-0.04125,-10.507569721115537,-0.04123,-10.503585657370516
-0.021062,-10.508167330677292,-0.021053,-10.505976095617529,-0.021046,-10.508167330677292,-0.021074,-10.506374501992031,-0.021091,-10.503585657370516,-0.021085,-10.506772908366534,-0.021058,-10.505976095617529,-0.02108,-10.50836653386454
-0.0010045,-10.5105577689243,-0.00099153,-10.503585657370516,-0.00099982,-10.50776892430279,-0.0010353,-10.504382470119522,-0.0010424,-10.50557768924303,-0.0010331,-10.504780876494022,-0.001021,-10.504581673306772,-0.0010097,-10.505378486055777
0.019176,-10.504382470119522,0.019197,-10.505378486055777,0.019184,-10.507569721115537,0.019176,-10.506772908366534,0.019144,-10.503984063745019,0.019149,-10.506175298804779,0.019174,-10.504980079681275,0.01918,-10.50577689243028
0.038844,-10.508964143426294,0.038849,-10.503386454183268,0.038883,-10.504980079681275,0.038827,-10.503984063745019,0.038824,-10.504980079681275,0.038822,-10.504980079681275,0.038834,-10.506175298804779,0.038833,-10.50577689243028
0.058974,-10.50577689243028,0.058951,-10.50557768924303,0.059002,-10.506573705179282,0.058967,-10.506175298804779,0.058947,-10.505179282868527,0.058958,-10.502988047808765,0.058988,-10.505179282868527,0.058982,-10.506175298804779
0.078947,-10.506972111553784,0.078928,-10.504382470119522,0.078974,-10.507370517928287,0.078941,-10.508565737051793,0.078941,-10.502589641434263,0.078922,-10.504183266932271,0.07896,-10.506175298804779,0.07897,-10.5003984063745
0.09903,-10.50577689243028,0.09903,-10.506573705179282,0.09905,-10.505976095617529,0.099029,-10.507171314741036,0.099014,-10.502589641434263,0.099006,-10.504183266932271,0.098997,-10.506175298804779,0.099009,-10.500996015936256
0.11904,-10.504382470119522,0.11905,-10.505378486055777,0.11909,-10.505378486055777,0.11904,-10.503984063745019,0.11905,-10.500996015936256,0.11904,-10.503984063745019,0.11906,-10.503585657370516,0.11902,-10.504382470119522
0.13908,-10.502788844621515,0.13907,-10.501792828685257,0.1391,-10.503187250996014,0.13909,-10.503984063745019,0.13909,-10.500796812749005,0.13907,-10.504183266932271,0.13909,-10.503386454183268,0.13907,-10.505179282868527
0.15914,-10.502589641434263,0.15914,-10.503984063745019,0.15916,-10.505976095617529,0.15916,-10.504581673306772,0.15915,-10.503386454183268,0.15912,-10.502589641434263,0.15917,-10.503984063745019,0.15914,-10.50219123505976
0.17915,-10.502589641434263,0.17918,-10.503585657370516,0.17919,-10.502988047808765,0.17917,-10.505976095617529,0.17919,-10.503187250996014,0.17918,-10.501593625498007,0.1792,-10.502788844621515,0.17916,-10.503585657370516
0.19928,-10.50219123505976,0.19926,-10.501394422310756,0.19928,-10.502589641434263,0.1993,-10.501394422310756,0.19927,-10.505378486055777,0.19924,-10.503984063745019,0.19929,-10.501792828685257,0.19927,-10.500996015936256
0.21899,-10.502589641434263,0.21896,-10.500996015936256,0.21898,-10.5003984063745,0.21894,-10.500796812749005,0.21897,-10.498406374501993,0.21897,-10.499203187250995,0.21896,-10.498804780876492,0.21897,-10.5
0.23907,-10.500996015936256,0.23902,-10.497609561752988,0.23905,-10.501792828685257,0.23908,-10.496613545816732,0.23906,-10.5003984063745,0.23904,-10.496812749003984,0.23905,-10.499003984063744,0.23905,-10.499203187250995
0.25902,-10.496613545816732,0.25904,-10.495816733067729,0.25904,-10.498207171314741,0.25903,-10.496812749003984,0.25902,-10.495418326693228,0.25902,-10.496015936254977,0.25902,-10.497211155378485,0.25902,-10.498406374501993
0.2792,-10.49442231075697,0.27916,-10.496613545816732,0.27917,-10.492828685258965,0.27917,-10.493227091633466,0.27917,-10.490637450199204,0.27916,-10.493027888446214,0.27917,-10.491832669322708,0.27919,-10.491434262948207
0.29916,-10.489840637450198,0.29916,-10.485657370517927,0.29917,-10.482270916334663,0.29916,-10.48605577689243,0.29918,-10.485258964143426,0.29916,-10.48605577689243,0.29915,-10.484661354581672,0.29919,-10.482270916334663
0.31932,-10.471513944223107,0.31932,-10.470318725099602,0.31934,-10.472111553784861,0.31932,-10.468924302788844,0.31933,-10.47011952191235,0.31931,-10.471513944223107,0.31932,-10.472709163346611,0.31932,-10.46792828685259
0.33928,-10.441832669322709,0.33927,-10.439043824701196,0.33928,-10.441434262948206,0.33922,-10.443426294820718,0.33928,-10.441235059760956,0.33925,-10.442031872509961,0.33929,-10.4398406374502,0.33929,-10.439243027888446
0.35942,-10.382868525896415,0.35943,-10.382270916334662,0.35941,-10.383266932270914,0.35939,-10.38784860557769,0.35941,-10.381274900398408,0.35938,-10.383067729083665,0.35938,-10.384661354581672,0.35942,-10.381075697211156
0.37934,-10.273306772908365,0.37939,-10.273705179282867,0.37937,-10.271912350597608,0.37935,-10.275498007968128,0.37936,-10.27211155378486,0.37936,-10.273705179282867,0.37941,-10.27410358565737,0.37939,-10.272509960159363
0.39907,-10.072509960159362,0.39904,-10.073107569721115,0.39906,-10.069123505976098,0.39903,-10.07350597609562,0.39909,-10.07350597609562,0.39906,-10.071314741035858,0.39904,-10.071314741035858,0.39907,-10.071912350597609
0.41904,-9.712948207171314,0.41907,-9.714541832669322,0.41906,-9.712948207171314,0.41907,-9.718326693227091,0.41905,-9.714741035856573,0.41906,-9.715737051792829,0.41907,-9.717529880478088,0.41904,-9.716533864541832
0.43911,-9.14203187250996,0.43912,-9.147011952191235,0.43909,-9.144621513944223,0.4391,-9.147011952191235,0.43909,-9.144422310756973,0.43907,-9.150398406374503,0.4391,-9.148804780876494,0.43913,-9.148804780876494
0.4591,-8.32011952191235,0.45911,-8.321513944223108,0.4591,-8.32390438247012,0.45907,-8.330876494023904,0.45909,-8.326494023904381,0.45908,-8.325298804780877,0.45911,-8.329880478087649,0.45913,-8.330677290836652
0.47911,-7.227888446215139,0.47909,-7.233266932270916,0.47912,-7.23406374501992,0.47909,-7.236852589641434,0.4791,-7.241235059760956,0.47907,-7.240438247011952,0.47908,-7.244223107569722,0.4791,-7.242430278884462
0.49911,-5.871513944223106,0.49906,-5.877290836653386,0.49913,-5.880677290836654,0.49906,-5.884262948207171,0.4991,-5.883665338645418,0.4991,-5.8856573705179285,0.49911,-5.890438247011951,0.49911,-5.891633466135459
0.51905,-4.2635458167330675,0.51902,-4.269123505976095,0.51902,-4.273705179282868,0.51903,-4.279880478087649,0.51904,-4.278286852589642,0.51901,-4.282470119521912,0.51905,-4.281075697211155,0.51901,-4.287250996015936
0.53903,-2.3872509960159363,0.539,-2.395219123505976,0.53902,-2.401792828685259,0.53899,-2.404581673306773,0.53901,-2.4085657370517928,0.53898,-2.409163346613546,0.53902,-2.412350597609562,0.539,-2.412948207171315
0.55886,-0.2494621513944223,0.55885,-0.25366533864541835,0.55886,-0.2553585657370518,0.55884,-0.2655179282868526,0.55885,-0.268406374501992,0.55886,-0.2704183266932271,0.55889,-0.27334661354581674,0.55888,-0.27669322709163346
0.5785,2.1766932270916337,0.5785,2.171314741035857,0.57853,2.164342629482072,0.57848,2.1541832669322707,0.5785,2.1555776892430276,0.57849,2.15,0.57851,2.149003984063745,0.57851,2.1444223107569718
0.59832,5.009760956175298,0.59835,5.003386454183267,0.59834,4.997211155378485,0.59833,4.985657370517928,0.59832,4.984661354581673,0.59831,4.9824701195219125,0.59833,4.977490039840638,0.59833,4.9754980079681275
,,,,,,,,,,,,,,,
Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s)
1.25986647605896,0.5556144347849454,1.2599034309387207,0.5555981377703277,1.2698643207550049,0.5512399935638881,1.2598602771759033,0.5556171685713567,1.2598509788513184,0.5556212693014152,1.259868860244751,0.5556133833357966,1.2598648071289062,0.5556151708017174,1.2598645687103271,0.5556152759471297
